x,y,z
-3.765604019165039062e+00,3.166282892227172852e+00,1.350000000000000000e+01
-3.865603923797607422e+00,3.266283035278320312e+00,1.350000000000000000e+01
-3.965603828430175781e+00,3.366282939910888672e+00,1.350000000000000000e+01
-4.065603733062744141e+00,3.466282844543457031e+00,1.350000000000000000e+01
-4.165604114532470703e+00,3.566282987594604492e+00,1.350000000000000000e+01
-4.265604019165039062e+00,3.666282892227172852e+00,1.350000000000000000e+01
-4.365603923797607422e+00,3.766283035278320312e+00,1.350000000000000000e+01
-4.465603828430175781e+00,3.866282939910888672e+00,1.350000000000000000e+01
-4.565603733062744141e+00,3.966282844543457031e+00,1.350000000000000000e+01
-4.665604114532470703e+00,3.966282844543457031e+00,1.350000000000000000e+01
-4.765604019165039062e+00,4.066282749176025391e+00,1.350000000000000000e+01
-4.865603923797607422e+00,4.166283130645751953e+00,1.350000000000000000e+01
-4.965603828430175781e+00,4.266283035278320312e+00,1.350000000000000000e+01
-5.065603733062744141e+00,4.266283035278320312e+00,1.350000000000000000e+01
-5.165604114532470703e+00,4.366282939910888672e+00,1.350000000000000000e+01
-5.265604019165039062e+00,4.366282939910888672e+00,1.350000000000000000e+01
-5.365603923797607422e+00,4.466282844543457031e+00,1.350000000000000000e+01
-5.465603828430175781e+00,4.466282844543457031e+00,1.350000000000000000e+01
-5.565603733062744141e+00,4.466282844543457031e+00,1.350000000000000000e+01
-5.665604114532470703e+00,4.466282844543457031e+00,1.350000000000000000e+01
-5.765604019165039062e+00,4.566282749176025391e+00,1.350000000000000000e+01
-5.865603923797607422e+00,4.666283130645751953e+00,1.350000000000000000e+01
-5.965603828430175781e+00,4.766283035278320312e+00,1.350000000000000000e+01
-6.065603733062744141e+00,4.866282939910888672e+00,1.350000000000000000e+01
-6.165604114532470703e+00,4.966282844543457031e+00,1.350000000000000000e+01
-6.265604019165039062e+00,5.066282749176025391e+00,1.350000000000000000e+01
-6.365603923797607422e+00,5.066282749176025391e+00,1.350000000000000000e+01
-6.465603828430175781e+00,5.166283130645751953e+00,1.350000000000000000e+01
-6.565603733062744141e+00,5.166283130645751953e+00,1.350000000000000000e+01
-6.665604114532470703e+00,5.266283035278320312e+00,1.350000000000000000e+01
-6.765604019165039062e+00,5.266283035278320312e+00,1.350000000000000000e+01
-6.865603923797607422e+00,5.266283035278320312e+00,1.350000000000000000e+01
-6.965603828430175781e+00,5.266283035278320312e+00,1.350000000000000000e+01
-7.065603733062744141e+00,5.266283035278320312e+00,1.350000000000000000e+01
-7.165604114532470703e+00,5.266283035278320312e+00,1.350000000000000000e+01
-7.265604019165039062e+00,5.266283035278320312e+00,1.350000000000000000e+01
-7.365603923797607422e+00,5.266283035278320312e+00,1.350000000000000000e+01
-7.465603828430175781e+00,5.266283035278320312e+00,1.350000000000000000e+01
-7.565603733062744141e+00,5.266283035278320312e+00,1.350000000000000000e+01
-7.665604114532470703e+00,5.266283035278320312e+00,1.350000000000000000e+01
-7.765604019165039062e+00,5.166283130645751953e+00,1.350000000000000000e+01
-7.865603923797607422e+00,5.066282749176025391e+00,1.350000000000000000e+01
-7.965603828430175781e+00,4.966282844543457031e+00,1.350000000000000000e+01
-8.065604209899902344e+00,4.866282939910888672e+00,1.350000000000000000e+01
-8.165603637695312500e+00,4.766283035278320312e+00,1.350000000000000000e+01
-8.265604019165039062e+00,4.666283130645751953e+00,1.350000000000000000e+01
-8.265604019165039062e+00,4.566282749176025391e+00,1.350000000000000000e+01
-8.365604400634765625e+00,4.466282844543457031e+00,1.350000000000000000e+01
-8.365604400634765625e+00,4.366282939910888672e+00,1.350000000000000000e+01
-8.365604400634765625e+00,4.266283035278320312e+00,1.350000000000000000e+01
-8.365604400634765625e+00,4.166283130645751953e+00,1.350000000000000000e+01
-8.365604400634765625e+00,4.066282749176025391e+00,1.350000000000000000e+01
-8.365604400634765625e+00,3.966282844543457031e+00,1.350000000000000000e+01
-8.365604400634765625e+00,3.866282939910888672e+00,1.350000000000000000e+01
-8.265604019165039062e+00,3.766283035278320312e+00,1.350000000000000000e+01
-8.265604019165039062e+00,3.666282892227172852e+00,1.350000000000000000e+01
-8.265604019165039062e+00,3.566282987594604492e+00,1.350000000000000000e+01
-8.265604019165039062e+00,3.466282844543457031e+00,1.350000000000000000e+01
-8.165603637695312500e+00,3.366282939910888672e+00,1.350000000000000000e+01
-8.065604209899902344e+00,3.266283035278320312e+00,1.350000000000000000e+01
-7.965603828430175781e+00,3.266283035278320312e+00,1.350000000000000000e+01
-7.865603923797607422e+00,3.166282892227172852e+00,1.350000000000000000e+01
-7.765604019165039062e+00,3.066282987594604492e+00,1.350000000000000000e+01
-7.665604114532470703e+00,2.966282844543457031e+00,1.350000000000000000e+01
-7.565603733062744141e+00,2.866282939910888672e+00,1.350000000000000000e+01
-7.465603828430175781e+00,2.766283035278320312e+00,1.350000000000000000e+01
-7.365603923797607422e+00,2.666282892227172852e+00,1.350000000000000000e+01
-7.265604019165039062e+00,2.566282987594604492e+00,1.350000000000000000e+01
-7.165604114532470703e+00,2.466282844543457031e+00,1.350000000000000000e+01
-7.165604114532470703e+00,2.366282939910888672e+00,1.350000000000000000e+01
-7.165604114532470703e+00,2.266283035278320312e+00,1.350000000000000000e+01
-7.165604114532470703e+00,2.166282892227172852e+00,1.350000000000000000e+01
-7.165604114532470703e+00,2.066282987594604492e+00,1.350000000000000000e+01
-7.165604114532470703e+00,1.966282963752746582e+00,1.350000000000000000e+01
-7.165604114532470703e+00,1.866282939910888672e+00,1.350000000000000000e+01
-7.165604114532470703e+00,1.766282916069030762e+00,1.350000000000000000e+01
-7.165604114532470703e+00,1.666282892227172852e+00,1.350000000000000000e+01
-7.165604114532470703e+00,1.566282987594604492e+00,1.350000000000000000e+01
-7.165604114532470703e+00,1.466282963752746582e+00,1.350000000000000000e+01
-7.165604114532470703e+00,1.366282939910888672e+00,1.350000000000000000e+01
-7.165604114532470703e+00,1.266282916069030762e+00,1.350000000000000000e+01
-7.065603733062744141e+00,1.166282892227172852e+00,1.350000000000000000e+01
-6.965603828430175781e+00,1.066282987594604492e+00,1.350000000000000000e+01
-6.865603923797607422e+00,9.662829637527465820e-01,1.350000000000000000e+01
-6.765604019165039062e+00,8.662829399108886719e-01,1.350000000000000000e+01
-6.765604019165039062e+00,7.662829160690307617e-01,1.350000000000000000e+01
-6.765604019165039062e+00,6.662829518318176270e-01,1.350000000000000000e+01
-6.665604114532470703e+00,5.662829279899597168e-01,1.350000000000000000e+01
-6.565603733062744141e+00,4.662829339504241943e-01,1.350000000000000000e+01
-6.465603828430175781e+00,3.662829399108886719e-01,1.350000000000000000e+01
-6.365603923797607422e+00,2.662829458713531494e-01,1.350000000000000000e+01
-6.265604019165039062e+00,1.662829369306564331e-01,1.350000000000000000e+01
-6.165604114532470703e+00,6.628294289112091064e-02,1.350000000000000000e+01
-6.065603733062744141e+00,-3.371705859899520874e-02,1.350000000000000000e+01
-5.965603828430175781e+00,-1.337170600891113281e-01,1.350000000000000000e+01
-5.865603923797607422e+00,-2.337170541286468506e-01,1.350000000000000000e+01
-5.765604019165039062e+00,-3.337170481681823730e-01,1.350000000000000000e+01
-5.665604114532470703e+00,-4.337170720100402832e-01,1.350000000000000000e+01
-5.565603733062744141e+00,-5.337170362472534180e-01,1.350000000000000000e+01
-5.465603828430175781e+00,-6.337170600891113281e-01,1.350000000000000000e+01
-5.465603828430175781e+00,-7.337170839309692383e-01,1.350000000000000000e+01
-5.565603733062744141e+00,-8.337170481681823730e-01,1.350000000000000000e+01
-5.665604114532470703e+00,-9.337170720100402832e-01,1.350000000000000000e+01
-5.765604019165039062e+00,-1.033717036247253418e+00,1.350000000000000000e+01
-5.765604019165039062e+00,-1.033717036247253418e+00,1.350000000000000000e+01
